ID,Date,Day,Site,Sample,DayTime,Flower,Bee,Family,Genus,Species,CaptureTime
2604,7/26/2021,207,4,6,2,Frasera speciosa,Bombus centralis,Apidae,Bombus,centralis,25
2657,7/26/2021,207,4,6,3,Frasera speciosa,Bombus centralis,Apidae,Bombus,centralis,22
1067,6/28/2021,179,4,4,2,Frasera speciosa,Bombus huntii,Apidae,Bombus,huntii,2
1078,6/28/2021,179,4,4,3,Frasera speciosa,Bombus huntii,Apidae,Bombus,huntii,12
1079,6/28/2021,179,4,4,3,Frasera speciosa,Bombus huntii,Apidae,Bombus,huntii,13
1080,6/28/2021,179,4,4,3,Frasera speciosa,Bombus huntii,Apidae,Bombus,huntii,14
1081,6/28/2021,179,4,4,3,Frasera speciosa,Bombus huntii,Apidae,Bombus,huntii,22
2609,7/26/2021,207,4,6,2,Frasera speciosa,Bombus insularis,Apidae,Bombus,insularis,23
2663,7/26/2021,207,4,6,3,Frasera speciosa,Bombus insularis,Apidae,Bombus,insularis,22
1068,6/28/2021,179,4,4,2,Frasera speciosa,Bombus melanopygus,Apidae,Bombus,melanopygus,3
2066,7/15/2021,196,4,5,3,Frasera speciosa,Bombus melanopygus,Apidae,Bombus,melanopygus,23
1063,6/28/2021,179,4,4,1,Frasera speciosa,Bombus rufocinctus,Apidae,Bombus,rufocinctus,15
1084,6/28/2021,179,4,4,3,Frasera speciosa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,15
1085,6/28/2021,179,4,4,3,Frasera speciosa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,29
1088,6/28/2021,179,4,4,3,Frasera speciosa,Megachile,Megachilidae,Megachile,sp. ,28
1532,7/13/2021,194,6,5,1,Gaillardia aristata,Apis mellifera,Apidae,Apis,mellifera,4
2798,7/27/2021,208,1,6,3,Gaillardia aristata,Ashmeadiella B,Megachilidae,Ashmeadiella,sp. B,4
1952,7/15/2021,196,3,5,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,5
1975,7/15/2021,196,4,5,1,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,22
2035,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,11
2036,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,11
5095,8/12/2021,224,4,7,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,18
5615,8/20/2021,232,4,8,2,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,17
1175,6/30/2021,181,5,4,2,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,22
1452,7/13/2021,194,5,5,2,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,24
3950,8/11/2021,223,5,7,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,12
1268,6/30/2021,181,7,4,3,Gaillardia aristata,Bombus appositus,Apidae,Bombus,appositus,7
1885,7/14/2021,195,8,5,3,Gaillardia aristata,Bombus balteatus,Apidae,Bombus,balteatus,9
2924,7/27/2021,208,2,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,1
2453,7/26/2021,207,3,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,14
1997,7/15/2021,196,4,5,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,20
2041,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,6
2042,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,7
2043,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,18
2578,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,10
2579,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,29
2639,7/26/2021,207,4,6,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,1
2640,7/26/2021,207,4,6,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,29
4960,8/12/2021,224,4,7,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,5
4975,8/12/2021,224,4,7,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,20
4976,8/12/2021,224,4,7,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,22
4977,8/12/2021,224,4,7,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,25
4978,8/12/2021,224,4,7,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,28
5034,8/12/2021,224,4,7,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,8
5035,8/12/2021,224,4,7,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,8
5115,8/12/2021,224,4,7,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,5
6413,9/11/2021,254,4,9,1,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,28
3148,7/28/2021,209,5,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,9
3149,7/28/2021,209,5,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,11
3988,8/11/2021,223,5,7,3,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,10
3389,7/28/2021,209,6,6,2,Gaillardia aristata,Bombus bifarius,Apidae,Bombus,bifarius,24
2047,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,6
2048,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,19
1182,6/30/2021,181,5,4,2,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,4
1183,6/30/2021,181,5,4,2,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,22
1200,6/30/2021,181,5,4,3,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,6
1201,6/30/2021,181,5,4,3,Gaillardia aristata,Bombus californicus,Apidae,Bombus,californicus,20
2111,7/16/2021,197,1,5,1,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,1
2197,7/16/2021,197,1,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,1
2198,7/16/2021,197,1,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,1
2719,7/27/2021,208,1,6,1,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,17
2840,7/27/2021,208,1,6,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,19
4533,8/12/2021,224,1,7,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,10
2374,7/16/2021,197,2,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,26
2375,7/16/2021,197,2,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,26
2895,7/27/2021,208,2,6,1,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,17
2955,7/27/2021,208,2,6,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,1
1982,7/15/2021,196,4,5,1,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,3
1983,7/15/2021,196,4,5,1,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,18
2006,7/15/2021,196,4,5,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,6
2058,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,4
2059,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,4
2060,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,9
2061,7/15/2021,196,4,5,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,27
2605,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,12
2658,7/26/2021,207,4,6,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,10
2659,7/26/2021,207,4,6,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,14
6443,9/11/2021,254,4,9,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,19
1206,6/30/2021,181,5,4,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,7
1207,6/30/2021,181,5,4,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,8
1459,7/13/2021,194,5,5,2,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,24
3236,7/28/2021,209,5,6,3,Gaillardia aristata,Bombus centralis,Apidae,Bombus,centralis,10
1984,7/15/2021,196,4,5,1,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,2
2608,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,3
1512,7/13/2021,194,5,5,3,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,10
1513,7/13/2021,194,5,5,3,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,10
3860,8/11/2021,223,5,7,1,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,14
1288,6/30/2021,181,7,4,3,Gaillardia aristata,Bombus huntii,Apidae,Bombus,huntii,22
1962,7/15/2021,196,3,5,3,Gaillardia aristata,Bombus insularis,Apidae,Bombus,insularis,16
1985,7/15/2021,196,4,5,1,Gaillardia aristata,Bombus insularis,Apidae,Bombus,insularis,26
2010,7/15/2021,196,4,5,2,Gaillardia aristata,Bombus melanopygus,Apidae,Bombus,melanopygus,23
2011,7/15/2021,196,4,5,2,Gaillardia aristata,Bombus melanopygus,Apidae,Bombus,melanopygus,29
2897,7/27/2021,208,2,6,1,Gaillardia aristata,Bombus nevadensis,Apidae,Bombus,nevadensis,17
2611,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus nevadensis,Apidae,Bombus,nevadensis,11
2612,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus nevadensis,Apidae,Bombus,nevadensis,11
2613,7/26/2021,207,4,6,2,Gaillardia aristata,Bombus nevadensis,Apidae,Bombus,nevadensis,13
4481,8/11/2021,223,8,7,3,Gaillardia aristata,Bombus rufocinctus,Apidae,Bombus,rufocinctus,11
1859,7/14/2021,195,8,5,2,Gaillardia aristata,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
2214,7/16/2021,197,1,5,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,7
4589,8/12/2021,224,1,7,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,10
2084,7/15/2021,196,4,5,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,20
2085,7/15/2021,196,4,5,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,26
5025,8/12/2021,224,4,7,1,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,7
5091,8/12/2021,224,4,7,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,24
5161,8/12/2021,224,4,7,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,4
5162,8/12/2021,224,4,7,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,8
5163,8/12/2021,224,4,7,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,5
5711,8/20/2021,232,4,8,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,2
5712,8/20/2021,232,4,8,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,25
6474,9/11/2021,254,4,9,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,2
6475,9/11/2021,254,4,9,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,17
6476,9/11/2021,254,4,9,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,25
1864,7/14/2021,195,8,5,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,8
1865,7/14/2021,195,8,5,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,8
1922,7/14/2021,195,8,5,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,29
4440,8/11/2021,223,8,7,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,12
4482,8/11/2021,223,8,7,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,9
2621,7/26/2021,207,4,6,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,15
2625,7/26/2021,207,4,6,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,10
2677,7/26/2021,207,4,6,3,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,4
2482,7/26/2021,207,3,6,2,Gaillardia aristata,Megachile,Megachilidae,Megachile,sp. ,11
2215,7/16/2021,197,1,5,3,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,28
3021,7/27/2021,208,2,6,3,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,28
1991,7/15/2021,196,4,5,1,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,7
1813,7/14/2021,195,8,5,1,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,23
1950,7/15/2021,196,3,5,2,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,18
1972,7/15/2021,196,3,5,3,Gaillardia aristata,Melissodes,Apidae,Melissodes,sp. ,15
1993,7/15/2021,196,4,5,1,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,21
5027,8/12/2021,224,4,7,1,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,29
1216,6/30/2021,181,5,4,3,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,20
1378,7/1/2021,182,6,4,2,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,26
1330,6/30/2021,181,8,4,2,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,3
4445,8/11/2021,223,8,7,2,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,11
4446,8/11/2021,223,8,7,2,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,12
4447,8/11/2021,223,8,7,2,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,27
4495,8/11/2021,223,8,7,3,Gaillardia aristata,Osmia,Megachilidae,Osmia,sp. ,10
3448,7/28/2021,209,6,6,2,Gaillardia aristata,Osmia ,Megachilidae,Osmia,sp. ,27
1217,6/30/2021,181,5,4,3,Gaillardia aristata,Osmia bucephala,Megachilidae,Osmia,bucephala,6
2435,7/26/2021,207,3,6,2,Geranium caespitosum,Andrena,Andrenidae,Andrena,sp.,1
2436,7/26/2021,207,3,6,2,Geranium caespitosum,Andrena,Andrenidae,Andrena,sp.,18
2484,7/26/2021,207,3,6,3,Geranium caespitosum,Andrena,Andrenidae,Andrena,sp.,1
3639,7/29/2021,210,7,6,3,Geranium caespitosum,Anthidium/Dianthidium,Megachilidae,Anthidium/Dianthidium,sp.,11
1928,7/15/2021,196,3,5,2,Geranium caespitosum,Anthophora,Apidae,Anthophora,sp.,27
3580,7/29/2021,210,7,6,2,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,1
3641,7/29/2021,210,7,6,3,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,4
4236,8/11/2021,223,7,7,1,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,1
4237,8/11/2021,223,7,7,1,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,19
4331,8/11/2021,223,7,7,3,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,1
4332,8/11/2021,223,7,7,3,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,3
4333,8/11/2021,223,7,7,3,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,10
3703,7/29/2021,210,8,6,1,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,28
4374,8/11/2021,223,8,7,1,Geranium caespitosum,Apis mellifera,Apidae,Apis,mellifera,6
1995,7/15/2021,196,4,5,2,Geranium caespitosum,Ashmeadiella,Megachilidae,Ashmeadiella,sp.,14
3887,8/11/2021,223,5,7,2,Geranium caespitosum,Bombus appositus,Apidae,Bombus,appositus,4
1657,7/14/2021,195,7,5,1,Geranium caespitosum,Bombus appositus,Apidae,Bombus,appositus,13
6045,8/21/2021,233,8,8,1,Geranium caespitosum,Bombus appositus,Apidae,Bombus,appositus,1
6046,8/21/2021,233,8,8,1,Geranium caespitosum,Bombus appositus,Apidae,Bombus,appositus,25
4297,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus balteatus,Apidae,Bombus,balteatus,22
4298,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus balteatus,Apidae,Bombus,balteatus,23
4334,8/11/2021,223,7,7,3,Geranium caespitosum,Bombus balteatus,Apidae,Bombus,balteatus,11
1098,6/29/2021,180,1,4,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,10
1930,7/15/2021,196,3,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,1
1931,7/15/2021,196,3,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
1932,7/15/2021,196,3,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
1933,7/15/2021,196,3,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,27
1998,7/15/2021,196,4,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,8
1999,7/15/2021,196,4,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,13
2000,7/15/2021,196,4,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,14
2001,7/15/2021,196,4,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,14
2539,7/26/2021,207,4,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
4949,8/12/2021,224,4,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
4950,8/12/2021,224,4,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,11
4951,8/12/2021,224,4,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,11
4952,8/12/2021,224,4,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,17
4953,8/12/2021,224,4,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,24
5029,8/12/2021,224,4,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,1
5039,8/12/2021,224,4,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,28
5116,8/12/2021,224,4,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,7
5123,8/12/2021,224,4,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
5124,8/12/2021,224,4,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
5125,8/12/2021,224,4,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,23
5126,8/12/2021,224,4,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,25
5639,8/20/2021,232,4,8,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,26
5692,8/20/2021,232,4,8,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,12
1457,7/13/2021,194,5,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
3218,7/28/2021,209,5,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
3219,7/28/2021,209,5,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
3220,7/28/2021,209,5,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
3221,7/28/2021,209,5,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,14
3222,7/28/2021,209,5,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,25
3835,8/11/2021,223,5,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,15
3836,8/11/2021,223,5,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
3908,8/11/2021,223,5,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,19
3970,8/11/2021,223,5,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,3
3971,8/11/2021,223,5,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,3
3972,8/11/2021,223,5,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,9
3973,8/11/2021,223,5,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,10
3974,8/11/2021,223,5,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,27
5735,8/21/2021,233,5,8,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,6
1361,7/1/2021,182,6,4,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,9
1362,7/1/2021,182,6,4,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,29
1386,7/1/2021,182,6,4,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
1387,7/1/2021,182,6,4,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
1594,7/13/2021,194,6,5,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,16
4123,8/11/2021,223,6,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,5
4124,8/11/2021,223,6,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,11
4199,8/11/2021,223,6,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,7
4200,8/11/2021,223,6,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,10
4201,8/11/2021,223,6,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,10
3540,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,1
3541,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,1
3542,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,3
3543,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
3544,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,17
3545,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,17
3546,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,18
3547,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,20
3548,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
3549,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,23
3550,7/29/2021,210,7,6,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,29
3586,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
3587,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
3588,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,7
3589,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,7
3590,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,9
3591,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,12
3592,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,20
3593,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
3594,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
3595,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,24
3596,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,25
3597,7/29/2021,210,7,6,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,27
3646,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,9
3647,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,10
3648,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,13
3649,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,20
3650,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,20
3651,7/29/2021,210,7,6,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,29
4239,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
4240,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,7
4241,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,8
4242,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,8
4243,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,8
4244,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,14
4245,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,14
4246,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,15
4247,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,21
4248,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
4249,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
4250,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,24
4251,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,26
4252,8/11/2021,223,7,7,1,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,28
4309,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,3
4310,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,8
4311,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,19
4312,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,19
4313,8/11/2021,223,7,7,2,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,22
4335,8/11/2021,223,7,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,2
4336,8/11/2021,223,7,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
4337,8/11/2021,223,7,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,4
4338,8/11/2021,223,7,7,3,Geranium caespitosum,Bombus bifarius,Apidae,Bombus,bifarius,6
